"cell_num"	"coverage_mean"	"coverage_variance"	"eff_seq_err_rate"	"ado_rate"	"deletion_rate"	"insertion_rate"	"dataset"	"tool"	"snv_type"	"tool_setup"	"inferred_tree"	"real_tree"	"max_clades"	"RF_distance"	"normalized_RF_distance"	"weighted_RF_distance"	"normalized_weighted_RF_distance"	"rooted_branch_score_difference"
100	20	2	0.001999	0.16334	0	0	1	"sciphi"	"candidate_snvs"	NA	"/home/kang/research/SIEVE_benchmark_pipeline_33/benchmark_results/sciphi/0001/sciphi/best_index/tree.nexus"	"/home/kang/research/SIEVE_benchmark_pipeline_33/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0001"	196	184	0.938775510204082	NA	NA	NA
100	20	2	0.001999	0.16334	0	0	2	"sciphi"	"candidate_snvs"	NA	"/home/kang/research/SIEVE_benchmark_pipeline_33/benchmark_results/sciphi/0002/sciphi/best_index/tree.nexus"	"/home/kang/research/SIEVE_benchmark_pipeline_33/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0002"	196	194	0.989795918367347	NA	NA	NA
100	20	2	0.001999	0.16334	0	0	3	"sciphi"	"candidate_snvs"	NA	"/home/kang/research/SIEVE_benchmark_pipeline_33/benchmark_results/sciphi/0003/sciphi/best_index/tree.nexus"	"/home/kang/research/SIEVE_benchmark_pipeline_33/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0003"	196	164	0.836734693877551	NA	NA	NA
100	20	2	0.001999	0.16334	0	0	4	"sciphi"	"candidate_snvs"	NA	"/home/kang/research/SIEVE_benchmark_pipeline_33/benchmark_results/sciphi/0004/sciphi/best_index/tree.nexus"	"/home/kang/research/SIEVE_benchmark_pipeline_33/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0004"	196	194	0.989795918367347	NA	NA	NA
100	20	2	0.001999	0.16334	0	0	5	"sciphi"	"candidate_snvs"	NA	"/home/kang/research/SIEVE_benchmark_pipeline_33/benchmark_results/sciphi/0005/sciphi/best_index/tree.nexus"	"/home/kang/research/SIEVE_benchmark_pipeline_33/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0005"	196	184	0.938775510204082	NA	NA	NA
100	20	2	0.001999	0.16334	0	0	6	"sciphi"	"candidate_snvs"	NA	"/home/kang/research/SIEVE_benchmark_pipeline_33/benchmark_results/sciphi/0006/sciphi/best_index/tree.nexus"	"/home/kang/research/SIEVE_benchmark_pipeline_33/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0006"	196	64	0.326530612244898	NA	NA	NA
100	20	2	0.001999	0.16334	0	0	7	"sciphi"	"candidate_snvs"	NA	"/home/kang/research/SIEVE_benchmark_pipeline_33/benchmark_results/sciphi/0007/sciphi/best_index/tree.nexus"	"/home/kang/research/SIEVE_benchmark_pipeline_33/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0007"	196	88	0.448979591836735	NA	NA	NA
100	20	2	0.001999	0.16334	0	0	8	"sciphi"	"candidate_snvs"	NA	"/home/kang/research/SIEVE_benchmark_pipeline_33/benchmark_results/sciphi/0008/sciphi/best_index/tree.nexus"	"/home/kang/research/SIEVE_benchmark_pipeline_33/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0008"	196	172	0.877551020408163	NA	NA	NA
100	20	2	0.001999	0.16334	0	0	9	"sciphi"	"candidate_snvs"	NA	"/home/kang/research/SIEVE_benchmark_pipeline_33/benchmark_results/sciphi/0009/sciphi/best_index/tree.nexus"	"/home/kang/research/SIEVE_benchmark_pipeline_33/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0009"	196	180	0.918367346938776	NA	NA	NA
100	20	2	0.001999	0.16334	0	0	10	"sciphi"	"candidate_snvs"	NA	"/home/kang/research/SIEVE_benchmark_pipeline_33/benchmark_results/sciphi/0010/sciphi/best_index/tree.nexus"	"/home/kang/research/SIEVE_benchmark_pipeline_33/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0010"	196	136	0.693877551020408	NA	NA	NA
