cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	deletion_rate	insertion_rate	dataset	tool	snv_type	tool_setup	max_clades	RF_distance	normalized_RF_distance	weighted_RF_distance	normalized_weighted_RF_distance	rooted_branch_score_difference	num_candidate_mutated_sites	num_background_sites
100	5	20	0.001999	0.16334	0	0	1	sieve	candidate_snvs	none_univ-fels_fixed_2	196	48	0.244897959183673	0.6903695436813261	0.999696436130931	0.150787550725941	1029	5471
100	5	20	0.001999	0.16334	0	0	2	sieve	candidate_snvs	none_univ-fels_fixed_2	196	46	0.23469387755101997	0.7506914164544691	0.999685646537187	0.143983774853457	1062	5438
100	5	20	0.001999	0.16334	0	0	3	sieve	candidate_snvs	none_univ-fels_fixed_2	196	30	0.153061224489796	0.83210863105692	0.999701520290842	0.15872860160935298	1090	5410
100	5	20	0.001999	0.16334	0	0	4	sieve	candidate_snvs	none_univ-fels_fixed_2	196	32	0.163265306122449	0.788000374555765	0.9996741257674492	0.176101074911374	1106	5394
100	5	20	0.001999	0.16334	0	0	5	sieve	candidate_snvs	none_univ-fels_fixed_2	196	44	0.224489795918367	0.661817297094841	0.9996754899213879	0.118564194778719	932	5568
100	5	20	0.001999	0.16334	0	0	6	sieve	candidate_snvs	none_univ-fels_fixed_2	196	40	0.204081632653061	1.01297271713293	0.999733208204065	0.19797327747481	1407	5093
100	5	20	0.001999	0.16334	0	0	7	sieve	candidate_snvs	none_univ-fels_fixed_2	196	50	0.255102040816327	0.675142647379521	0.9996629569591581	0.140405193799924	951	5549
100	5	20	0.001999	0.16334	0	0	8	sieve	candidate_snvs	none_univ-fels_fixed_2	196	50	0.255102040816327	0.7269421745467621	0.9996934767676591	0.13372230828689802	1044	5456
100	5	20	0.001999	0.16334	0	0	9	sieve	candidate_snvs	none_univ-fels_fixed_2	196	60	0.306122448979592	0.8672212762509092	0.9996891866623041	0.148277779689931	1178	5322
100	5	20	0.001999	0.16334	0	0	10	sieve	candidate_snvs	none_univ-fels_fixed_2	196	30	0.153061224489796	0.733412394166427	0.9996959462118359	0.12912292666758302	1018	5482
100	5	20	0.001999	0.16334	0	0	11	sieve	candidate_snvs	none_univ-fels_fixed_2	196	54	0.27551020408163296	0.659935359799762	0.9996906259739301	0.112679697732791	962	5538
100	5	20	0.001999	0.16334	0	0	12	sieve	candidate_snvs	none_univ-fels_fixed_2	196	54	0.27551020408163296	0.781527312110066	0.999707336273725	0.18949277751379198	1134	5366
100	5	20	0.001999	0.16334	0	0	13	sieve	candidate_snvs	none_univ-fels_fixed_2	196	48	0.244897959183673	0.62057273771957	0.99968725468078	0.124348866339386	919	5581
100	5	20	0.001999	0.16334	0	0	14	sieve	candidate_snvs	none_univ-fels_fixed_2	196	46	0.23469387755101997	0.8283986436884759	0.9997135577124392	0.174468708860014	1210	5290
100	5	20	0.001999	0.16334	0	0	15	sieve	candidate_snvs	none_univ-fels_fixed_2	196	48	0.244897959183673	0.8361848932858421	0.9996985659333392	0.160381382893679	1136	5364
100	5	20	0.001999	0.16334	0	0	16	sieve	candidate_snvs	none_univ-fels_fixed_2	196	62	0.31632653061224497	0.6672354813298199	0.9997078206766279	0.135072500744092	970	5530
100	5	20	0.001999	0.16334	0	0	17	sieve	candidate_snvs	none_univ-fels_fixed_2	196	54	0.27551020408163296	0.86609207143856	0.9997017654585229	0.18276874692815098	1230	5270
100	5	20	0.001999	0.16334	0	0	18	sieve	candidate_snvs	none_univ-fels_fixed_2	196	68	0.34693877551020397	0.546421186432685	0.999667006280388	0.08755336128949001	733	5767
100	5	20	0.001999	0.16334	0	0	19	sieve	candidate_snvs	none_univ-fels_fixed_2	196	42	0.214285714285714	0.81017702702101	0.999703257604591	0.171046839584959	1163	5337
100	5	20	0.001999	0.16334	0	0	20	sieve	candidate_snvs	none_univ-fels_fixed_2	196	60	0.306122448979592	0.9666647196611451	0.9997013317044571	0.191490124513756	1289	5211
