cell_num	coverage_mean	coverage_variance	dataset	tool	snv_type	tool_setup	eff_seq_err_rate	ado_rate	wild_overdispersion	alternative_overdispersion	zygosity_rate	estimates_type	deletion_rate	insertion_rate	allelic_seq_cov	allelic_seq_cov_raw_var	gamma_shape	population_size	loh_rate
40	20	2	0001	sciphi	candidate_snvs	NA	0.0022764822856911854	0.14531499999999994	41.3400098	2.38132	0.00226022	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0002	sciphi	candidate_snvs	NA	0.002434422165919809	0.14122999999999994	37.88422620000001	2.33846	0.00339291	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0003	sciphi	candidate_snvs	NA	0.00238084653929534	0.13522999999999996	39.949613899999996	2.24693	0.00723925	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0004	sciphi	candidate_snvs	NA	0.0023949300565846605	0.12395999999999995	40.950674	2.30754	0.00492456	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0005	sciphi	candidate_snvs	NA	0.002292882335018943	0.14824700000000002	41.8592784	2.3727	0.0031509	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0006	sciphi	candidate_snvs	NA	0.0023258871015837197	0.14745799999999998	44.837086	2.39724	0.0008889480000000001	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0007	sciphi	candidate_snvs	NA	0.0023595266208299858	0.13655099999999998	37.5018867	2.31251	0.00317757	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0008	sciphi	candidate_snvs	NA	0.002283681026544092	0.12799700000000006	47.726893	2.27443	0.0007712719999999999	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0009	sciphi	candidate_snvs	NA	0.0023411368821954076	0.15538700000000005	40.9838488	2.30155	0.00245765	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0010	sciphi	candidate_snvs	NA	0.002371471017740425	0.15114099999999994	41.97053190000001	2.2590000000000003	0.0011356	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0011	sciphi	candidate_snvs	NA	0.0021964871527651985	0.13271500000000006	51.037403000000005	2.24816	0.00103481	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0012	sciphi	candidate_snvs	NA	0.002323306206599221	0.13259400000000002	44.506402	2.2614	0.00238211	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0013	sciphi	candidate_snvs	NA	0.002595510911178841	0.12909899999999996	31.745195	2.36605	0.00509667	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0014	sciphi	candidate_snvs	NA	0.0023079772833173875	0.13382099999999994	45.404693	2.31542	0.00194143	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0015	sciphi	candidate_snvs	NA	0.0023040950427960444	0.14166500000000004	45.799326	2.2857700000000003	0.00182432	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0016	sciphi	candidate_snvs	NA	0.002424351795815295	0.15148899999999998	39.8319667	2.37442	0.00370131	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0017	sciphi	candidate_snvs	NA	0.002357308225564996	0.14903900000000006	43.416045000000004	2.35091	0.00055303	NA	NA	NA	NA	NA	NA	NA	NA
