"cell_num"	"coverage_mean"	"coverage_variance"	"eff_seq_err_rate"	"ado_rate"	"deletion_rate"	"insertion_rate"	"dataset"	"tool"	"snv_type"	"tool_setup"	"inferred_tree"	"real_tree"	"max_clades"	"RF_distance"	"normalized_RF_distance"	"weighted_RF_distance"	"normalized_weighted_RF_distance"	"rooted_branch_score_difference"
40	20	2	0.001999	0.16334	0	0	1	"sciphi"	"candidate_snvs"	NA	"/home/kang/research/SIEVE_benchmark_pipeline_22/benchmark_results/sciphi/0001/sciphi/best_index/tree.nexus"	"/home/kang/research/SIEVE_benchmark_pipeline_22/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0001"	76	6	0.0789473684210526	NA	NA	NA
40	20	2	0.001999	0.16334	0	0	2	"sciphi"	"candidate_snvs"	NA	"/home/kang/research/SIEVE_benchmark_pipeline_22/benchmark_results/sciphi/0002/sciphi/best_index/tree.nexus"	"/home/kang/research/SIEVE_benchmark_pipeline_22/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0002"	76	6	0.0789473684210526	NA	NA	NA
40	20	2	0.001999	0.16334	0	0	3	"sciphi"	"candidate_snvs"	NA	"/home/kang/research/SIEVE_benchmark_pipeline_22/benchmark_results/sciphi/0003/sciphi/best_index/tree.nexus"	"/home/kang/research/SIEVE_benchmark_pipeline_22/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0003"	76	6	0.0789473684210526	NA	NA	NA
40	20	2	0.001999	0.16334	0	0	4	"sciphi"	"candidate_snvs"	NA	"/home/kang/research/SIEVE_benchmark_pipeline_22/benchmark_results/sciphi/0004/sciphi/best_index/tree.nexus"	"/home/kang/research/SIEVE_benchmark_pipeline_22/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0004"	76	10	0.131578947368421	NA	NA	NA
40	20	2	0.001999	0.16334	0	0	5	"sciphi"	"candidate_snvs"	NA	"/home/kang/research/SIEVE_benchmark_pipeline_22/benchmark_results/sciphi/0005/sciphi/best_index/tree.nexus"	"/home/kang/research/SIEVE_benchmark_pipeline_22/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0005"	76	12	0.157894736842105	NA	NA	NA
40	20	2	0.001999	0.16334	0	0	6	"sciphi"	"candidate_snvs"	NA	"/home/kang/research/SIEVE_benchmark_pipeline_22/benchmark_results/sciphi/0006/sciphi/best_index/tree.nexus"	"/home/kang/research/SIEVE_benchmark_pipeline_22/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0006"	76	6	0.0789473684210526	NA	NA	NA
40	20	2	0.001999	0.16334	0	0	7	"sciphi"	"candidate_snvs"	NA	"/home/kang/research/SIEVE_benchmark_pipeline_22/benchmark_results/sciphi/0007/sciphi/best_index/tree.nexus"	"/home/kang/research/SIEVE_benchmark_pipeline_22/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0007"	76	8	0.105263157894737	NA	NA	NA
40	20	2	0.001999	0.16334	0	0	8	"sciphi"	"candidate_snvs"	NA	"/home/kang/research/SIEVE_benchmark_pipeline_22/benchmark_results/sciphi/0008/sciphi/best_index/tree.nexus"	"/home/kang/research/SIEVE_benchmark_pipeline_22/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0008"	76	4	0.0526315789473684	NA	NA	NA
40	20	2	0.001999	0.16334	0	0	9	"sciphi"	"candidate_snvs"	NA	"/home/kang/research/SIEVE_benchmark_pipeline_22/benchmark_results/sciphi/0009/sciphi/best_index/tree.nexus"	"/home/kang/research/SIEVE_benchmark_pipeline_22/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0009"	76	14	0.184210526315789	NA	NA	NA
40	20	2	0.001999	0.16334	0	0	10	"sciphi"	"candidate_snvs"	NA	"/home/kang/research/SIEVE_benchmark_pipeline_22/benchmark_results/sciphi/0010/sciphi/best_index/tree.nexus"	"/home/kang/research/SIEVE_benchmark_pipeline_22/benchmark_results/simulated_data/results/converted_trees_dir/with_trunk_without_normal_dir/tree.0010"	76	2	0.0263157894736842	NA	NA	NA
