cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	deletion_rate	insertion_rate	dataset	tool	snv_type	tool_setup	max_clades	RF_distance	normalized_RF_distance	weighted_RF_distance	normalized_weighted_RF_distance	rooted_branch_score_difference	num_candidate_mutated_sites	num_background_sites
100	5	20	0.001999	0.16334	0	0	1	sieve	candidate_snvs	none_univ-fels_fixed_2	196	48	0.244897959183673	0.17777322218552302	0.9999159567883671	0.0398117498881033	919	19081
100	5	20	0.001999	0.16334	0	0	2	sieve	candidate_snvs	none_univ-fels_fixed_2	196	48	0.244897959183673	0.190002963889561	0.999922452399528	0.0422216868345492	997	19003
100	5	20	0.001999	0.16334	0	0	3	sieve	candidate_snvs	none_univ-fels_fixed_2	196	56	0.28571428571428603	0.135906808617836	0.9999000228713009	0.0246957381455074	680	19320
100	5	20	0.001999	0.16334	0	0	4	sieve	candidate_snvs	none_univ-fels_fixed_2	196	48	0.244897959183673	0.16612431001226802	0.999905644925976	0.0286625962132197	845	19155
100	5	20	0.001999	0.16334	0	0	5	sieve	candidate_snvs	none_univ-fels_fixed_2	196	50	0.255102040816327	0.223515349098937	0.9999170126352429	0.054394497980917	1184	18816
100	5	20	0.001999	0.16334	0	0	6	sieve	candidate_snvs	none_univ-fels_fixed_2	196	46	0.23469387755101997	0.184460805893032	0.999915214931518	0.0337096544492496	942	19058
100	5	20	0.001999	0.16334	0	0	7	sieve	candidate_snvs	none_univ-fels_fixed_2	196	48	0.244897959183673	0.202047705522974	0.9999162465518309	0.0487987685788273	1090	18910
100	5	20	0.001999	0.16334	0	0	8	sieve	candidate_snvs	none_univ-fels_fixed_2	196	46	0.23469387755101997	0.186522271530982	0.9999147144574209	0.034053452705426	950	19050
100	5	20	0.001999	0.16334	0	0	9	sieve	candidate_snvs	none_univ-fels_fixed_2	196	52	0.26530612244898005	0.21582631367558497	0.999917834595501	0.0437047462147722	1135	18865
100	5	20	0.001999	0.16334	0	0	10	sieve	candidate_snvs	none_univ-fels_fixed_2	196	48	0.244897959183673	0.191986282243605	0.9999100542272759	0.0392659121426392	981	19019
100	5	20	0.001999	0.16334	0	0	11	sieve	candidate_snvs	none_univ-fels_fixed_2	196	44	0.224489795918367	0.17859434567356897	0.9999115325613509	0.0358827601795268	944	19056
100	5	20	0.001999	0.16334	0	0	12	sieve	candidate_snvs	none_univ-fels_fixed_2	196	52	0.26530612244898005	0.203118402141084	0.999916102094798	0.0415208006975863	1071	18929
100	5	20	0.001999	0.16334	0	0	13	sieve	candidate_snvs	none_univ-fels_fixed_2	196	54	0.27551020408163296	0.144224979448916	0.999915420410016	0.0247144760157316	736	19264
100	5	20	0.001999	0.16334	0	0	14	sieve	candidate_snvs	none_univ-fels_fixed_2	196	36	0.18367346938775503	0.20500182855011198	0.999914523102698	0.0509429556064689	1114	18886
100	5	20	0.001999	0.16334	0	0	15	sieve	candidate_snvs	none_univ-fels_fixed_2	196	46	0.23469387755101997	0.154412252644124	0.9999045416370591	0.0298936971999812	789	19211
100	5	20	0.001999	0.16334	0	0	16	sieve	candidate_snvs	none_univ-fels_fixed_2	196	70	0.3571428571428571	0.164712335977406	0.9999156347493571	0.0313537939427448	838	19162
100	5	20	0.001999	0.16334	0	0	17	sieve	candidate_snvs	none_univ-fels_fixed_2	196	84	0.42857142857142894	0.17025794722669899	0.9999150269415171	0.0380719965223433	886	19114
100	5	20	0.001999	0.16334	0	0	18	sieve	candidate_snvs	none_univ-fels_fixed_2	196	50	0.255102040816327	0.200473471217677	0.9999124920882181	0.0442152931685719	1086	18914
100	5	20	0.001999	0.16334	0	0	19	sieve	candidate_snvs	none_univ-fels_fixed_2	196	72	0.36734693877551006	0.219727697360494	0.9999178694030791	0.0530102544305807	1148	18852
100	5	20	0.001999	0.16334	0	0	20	sieve	candidate_snvs	none_univ-fels_fixed_2	196	64	0.326530612244898	0.208498697781454	0.999920793902757	0.0446398660202304	1101	18899
