cell_num	coverage_mean	coverage_variance	dataset	tool	snv_type	tool_setup	eff_seq_err_rate	ado_rate	wild_overdispersion	alternative_overdispersion	zygosity_rate	estimates_type	deletion_rate	insertion_rate	allelic_seq_cov	allelic_seq_cov_raw_var	gamma_shape	population_size	loh_rate
100	20	2	0001	sciphi	candidate_snvs	NA	0.002114216119712669	0.148644	66.378739	2.31947	0.00410807	NA	NA	NA	NA	NA	NA	NA	NA
100	20	2	0002	sciphi	candidate_snvs	NA	0.002107870655251464	0.14103200000000005	60.95298100000001	2.2570799999999998	0.0024354	NA	NA	NA	NA	NA	NA	NA	NA
100	20	2	0003	sciphi	candidate_snvs	NA	0.0025884093064931077	0.346997	28.2503234	2.0170000000000003	0.00048644	NA	NA	NA	NA	NA	NA	NA	NA
100	20	2	0004	sciphi	candidate_snvs	NA	0.0024555671840018802	0.5051399999999999	35.3111088	2.22173	0.0231418	NA	NA	NA	NA	NA	NA	NA	NA
100	20	2	0005	sciphi	candidate_snvs	NA	0.0021192179501734994	0.15486200000000006	57.137586999999996	2.37658	0.00336563	NA	NA	NA	NA	NA	NA	NA	NA
100	20	2	0006	sciphi	candidate_snvs	NA	0.0020594081318667753	0.15523800000000001	67.55873100000001	2.34984	0.00182377	NA	NA	NA	NA	NA	NA	NA	NA
100	20	2	0007	sciphi	candidate_snvs	NA	0.0021378879240513734	0.13779300000000005	59.089627	2.29523	0.000313116	NA	NA	NA	NA	NA	NA	NA	NA
100	20	2	0008	sciphi	candidate_snvs	NA	0.0032545034849065786	0.356784	19.445485400000006	2.45989	0.0125264	NA	NA	NA	NA	NA	NA	NA	NA
100	20	2	0009	sciphi	candidate_snvs	NA	0.002553181749242759	0.19665200000000005	40.892506	2.40674	0.00209684	NA	NA	NA	NA	NA	NA	NA	NA
100	20	2	0010	sciphi	candidate_snvs	NA	0.002545352808528997	0.455875	34.1179422	2.01173	0.0034905	NA	NA	NA	NA	NA	NA	NA	NA
100	20	2	0011	sciphi	candidate_snvs	NA	0.002127974316176125	0.13531499999999996	58.974396	2.21602	0.00131343	NA	NA	NA	NA	NA	NA	NA	NA
100	20	2	0012	sciphi	candidate_snvs	NA	0.0019434842225448585	0.222777	44.424338	2.46422	0.00103151	NA	NA	NA	NA	NA	NA	NA	NA
100	20	2	0013	sciphi	candidate_snvs	NA	0.002110858090139748	0.14607499999999995	64.365767	2.2993200000000003	0.00314149	NA	NA	NA	NA	NA	NA	NA	NA
100	20	2	0014	sciphi	candidate_snvs	NA	0.002055149555351113	0.140239	66.507082	2.2315099999999997	0.000605442	NA	NA	NA	NA	NA	NA	NA	NA
100	20	2	0015	sciphi	candidate_snvs	NA	0.0020647049429190468	0.155551	64.48814899999999	2.34754	0.00044227	NA	NA	NA	NA	NA	NA	NA	NA
100	20	2	0016	sciphi	candidate_snvs	NA	0.002137970714471033	0.13104899999999994	60.409153	2.20414	0.000480635	NA	NA	NA	NA	NA	NA	NA	NA
100	20	2	0017	sciphi	candidate_snvs	NA	0.002209546536600918	0.15858000000000005	53.598328	2.33449	0.000889731	NA	NA	NA	NA	NA	NA	NA	NA
100	20	2	0018	sciphi	candidate_snvs	NA	0.002251329692510337	0.13254100000000002	48.040054	2.22087	0.00530395	NA	NA	NA	NA	NA	NA	NA	NA
100	20	2	0019	sciphi	candidate_snvs	NA	0.002103948213600717	0.14644100000000004	63.423139000000006	2.24396	0.000385631	NA	NA	NA	NA	NA	NA	NA	NA
100	20	2	0020	sciphi	candidate_snvs	NA	0.0021050007991959283	0.14432	64.596175	2.20912	0.00104523	NA	NA	NA	NA	NA	NA	NA	NA
100	20	2	0001	sieve	candidate_snvs	none_univ	0.0021272510709725912	0.1641087972622775	71.9505561377295	2.536360146707316	NA	mean	NA	NA	21.416516602233127	3.3860906411007328	19.761136939917137	0.3529166725209765	NA
100	20	2	0002	sieve	candidate_snvs	none_univ	0.0021815467709105168	0.16265248280876385	63.69191248578304	2.510945576564138	NA	mean	NA	NA	21.67278956001101	3.541449154758822	20.335341574975885	0.3444536720850448	NA
