cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	deletion_rate	insertion_rate	dataset	tool	snv_type	tool_setup	max_clades	RF_distance	normalized_RF_distance	weighted_RF_distance	normalized_weighted_RF_distance	rooted_branch_score_difference	num_candidate_mutated_sites	num_background_sites
100	20	2	0.001999	0.16334	0	0	1	sieve	candidate_snvs	none_univ-fels_fixed_2	196	26	0.13265306122449003	0.200664513629774	0.9999242520872809	0.0412850293502681	1059	18941
100	20	2	0.001999	0.16334	0	0	2	sieve	candidate_snvs	none_univ-fels_fixed_2	196	34	0.17346938775510198	0.211508672785432	0.999916046762309	0.0462609082619438	1144	18856
100	20	2	0.001999	0.16334	0	0	3	sieve	candidate_snvs	none_univ-fels_fixed_2	196	22	0.11224489795918402	0.250081629790417	0.999929464285889	0.0503718363585348	1318	18682
100	20	2	0.001999	0.16334	0	0	4	sieve	candidate_snvs	none_univ-fels_fixed_2	196	16	0.0816326530612245	0.227672503827364	0.99992683140643	0.037311528623271	1177	18823
100	20	2	0.001999	0.16334	0	0	5	sieve	candidate_snvs	none_univ-fels_fixed_2	196	30	0.153061224489796	0.25328364561290195	0.999922228154861	0.0443441903598013	1324	18676
100	20	2	0.001999	0.16334	0	0	6	sieve	candidate_snvs	none_univ-fels_fixed_2	196	32	0.163265306122449	0.20425060209301396	0.9999305116156441	0.0413558894804797	1075	18925
100	20	2	0.001999	0.16334	0	0	7	sieve	candidate_snvs	none_univ-fels_fixed_2	196	34	0.17346938775510198	0.177504847913294	0.999914549518258	0.0325944004593697	952	19048
100	20	2	0.001999	0.16334	0	0	8	sieve	candidate_snvs	none_univ-fels_fixed_2	196	26	0.13265306122449003	0.24397765687724102	0.999925046039703	0.0564694546422606	1324	18676
100	20	2	0.001999	0.16334	0	0	9	sieve	candidate_snvs	none_univ-fels_fixed_2	196	32	0.163265306122449	0.226126064930259	0.9999246969806149	0.05106295047287099	1203	18797
100	20	2	0.001999	0.16334	0	0	10	sieve	candidate_snvs	none_univ-fels_fixed_2	196	26	0.13265306122449003	0.25745784253079	0.9999274662973492	0.045732493780717004	1365	18635
100	20	2	0.001999	0.16334	0	0	11	sieve	candidate_snvs	none_univ-fels_fixed_2	196	26	0.13265306122449003	0.183680928216856	0.9999129359028491	0.0289595097042589	958	19042
100	20	2	0.001999	0.16334	0	0	12	sieve	candidate_snvs	none_univ-fels_fixed_2	196	22	0.11224489795918402	0.20828924847757702	0.999923188447865	0.0333288597355068	1095	18905
100	20	2	0.001999	0.16334	0	0	13	sieve	candidate_snvs	none_univ-fels_fixed_2	196	24	0.12244897959183698	0.20479086709287497	0.9999201392737791	0.0344146656829146	1086	18914
100	20	2	0.001999	0.16334	0	0	14	sieve	candidate_snvs	none_univ-fels_fixed_2	196	40	0.204081632653061	0.236575469555245	0.9999265098159901	0.0537317928876059	1287	18713
100	20	2	0.001999	0.16334	0	0	15	sieve	candidate_snvs	none_univ-fels_fixed_2	196	22	0.11224489795918402	0.296063461729074	0.99993148033802	0.0681618389714487	1594	18406
100	20	2	0.001999	0.16334	0	0	16	sieve	candidate_snvs	none_univ-fels_fixed_2	196	36	0.18367346938775503	0.20163427619719398	0.999924017013192	0.0347622000924343	1029	18971
100	20	2	0.001999	0.16334	0	0	17	sieve	candidate_snvs	none_univ-fels_fixed_2	196	20	0.10204081632653099	0.21375976893406198	0.9999164067760359	0.0367464898294983	1113	18887
100	20	2	0.001999	0.16334	0	0	18	sieve	candidate_snvs	none_univ-fels_fixed_2	196	30	0.153061224489796	0.173156494464374	0.9998906708833191	0.033582875287775	883	19117
100	20	2	0.001999	0.16334	0	0	19	sieve	candidate_snvs	none_univ-fels_fixed_2	196	34	0.17346938775510198	0.24165342499238202	0.9999280954099541	0.04765456432206599	1268	18732
100	20	2	0.001999	0.16334	0	0	20	sieve	candidate_snvs	none_univ-fels_fixed_2	196	28	0.14285714285714302	0.206451333727151	0.9999255852378821	0.0382021275235942	1103	18897
