cell_num	coverage_mean	coverage_variance	dataset	tool	snv_type	tool_setup	eff_seq_err_rate	ado_rate	wild_overdispersion	alternative_overdispersion	zygosity_rate	estimates_type	deletion_rate	insertion_rate	allelic_seq_cov	allelic_seq_cov_raw_var	gamma_shape	population_size	loh_rate
100	5	20	0001	sciphi	candidate_snvs	NA	0.002029061925067357	0.06653399999999997	85.52523599999998	2.10685	0.000822192	NA	NA	NA	NA	NA	NA	NA	NA
100	5	20	0002	sciphi	candidate_snvs	NA	0.0020130944135828507	0.07966700000000004	86.398829	2.15974	0.00147964	NA	NA	NA	NA	NA	NA	NA	NA
100	5	20	0003	sciphi	candidate_snvs	NA	0.002027152991475236	0.077264	84.762226	2.16232	0.00122697	NA	NA	NA	NA	NA	NA	NA	NA
100	5	20	0004	sciphi	candidate_snvs	NA	0.002015210721445255	0.07272	87.292112	2.1027299999999998	0.000894194	NA	NA	NA	NA	NA	NA	NA	NA
100	5	20	0005	sciphi	candidate_snvs	NA	0.002010595102255072	0.07524600000000004	86.56093899999998	2.1513400000000003	0.000718372	NA	NA	NA	NA	NA	NA	NA	NA
100	5	20	0006	sciphi	candidate_snvs	NA	0.00201513359159156	0.07171099999999997	86.73618499999999	2.14323	0.00210045	NA	NA	NA	NA	NA	NA	NA	NA
100	5	20	0007	sciphi	candidate_snvs	NA	0.0020268261795744614	0.07413499999999995	82.293194	2.14407	0.000890132	NA	NA	NA	NA	NA	NA	NA	NA
100	5	20	0008	sciphi	candidate_snvs	NA	0.0020148703210615005	0.083588	85.661096	2.23766	0.00326833	NA	NA	NA	NA	NA	NA	NA	NA
100	5	20	0009	sciphi	candidate_snvs	NA	0.002009524345053066	0.07636900000000002	89.06187200000002	2.1949	0.00103908	NA	NA	NA	NA	NA	NA	NA	NA
100	5	20	0010	sciphi	candidate_snvs	NA	0.0020193319267173236	0.08076099999999997	88.57285800000002	2.15415	0.00137701	NA	NA	NA	NA	NA	NA	NA	NA
100	5	20	0011	sciphi	candidate_snvs	NA	0.0020215559046468253	0.07366700000000004	85.073581	2.2040800000000003	0.00166285	NA	NA	NA	NA	NA	NA	NA	NA
100	5	20	0012	sciphi	candidate_snvs	NA	0.002016109921787473	0.06938299999999997	84.92642099999999	2.0723000000000003	0.00144514	NA	NA	NA	NA	NA	NA	NA	NA
100	5	20	0013	sciphi	candidate_snvs	NA	0.0020251617562695333	0.07060299999999997	84.485597	2.1088400000000003	0.000659608	NA	NA	NA	NA	NA	NA	NA	NA
100	5	20	0014	sciphi	candidate_snvs	NA	0.0020162516819409067	0.07237700000000002	87.36855700000002	2.19048	0.00104897	NA	NA	NA	NA	NA	NA	NA	NA
