cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	deletion_rate	insertion_rate	dataset	tool	snv_type	tool_setup	max_clades	RF_distance	normalized_RF_distance	weighted_RF_distance	normalized_weighted_RF_distance	rooted_branch_score_difference	num_candidate_mutated_sites	num_background_sites
40	5	20	0.001999	0.16334	0	0	1	sieve	candidate_snvs	none_univ-fels_fixed_2	76	12	0.157894736842105	0.129743146176218	0.9998914851396121	0.0394511681803456	783	19217
40	5	20	0.001999	0.16334	0	0	2	sieve	candidate_snvs	none_univ-fels_fixed_2	76	26	0.34210526315789497	0.100862102536784	0.9999021128557422	0.0300025633187496	571	19429
40	5	20	0.001999	0.16334	0	0	3	sieve	candidate_snvs	none_univ-fels_fixed_2	76	12	0.157894736842105	0.142268023440237	0.9999105761713191	0.050030859329613	829	19171
40	5	20	0.001999	0.16334	0	0	4	sieve	candidate_snvs	none_univ-fels_fixed_2	76	16	0.21052631578947398	0.16979322100708	0.999914982317428	0.0606549861427949	1009	18991
40	5	20	0.001999	0.16334	0	0	5	sieve	candidate_snvs	none_univ-fels_fixed_2	76	24	0.315789473684211	0.12751461803969	0.9999044743205141	0.0370515302885436	745	19255
40	5	20	0.001999	0.16334	0	0	6	sieve	candidate_snvs	none_univ-fels_fixed_2	76	18	0.23684210526315802	0.10758967012944	0.999883345302271	0.0285063113185179	625	19375
40	5	20	0.001999	0.16334	0	0	7	sieve	candidate_snvs	none_univ-fels_fixed_2	76	14	0.18421052631578896	0.137392689731876	0.999895076721101	0.0421676222997497	790	19210
40	5	20	0.001999	0.16334	0	0	8	sieve	candidate_snvs	none_univ-fels_fixed_2	76	18	0.23684210526315802	0.0974926760774824	0.999891384632715	0.030932950339461	567	19433
40	5	20	0.001999	0.16334	0	0	9	sieve	candidate_snvs	none_univ-fels_fixed_2	76	16	0.21052631578947398	0.126261093026834	0.9999023647071409	0.0387431644371345	736	19264
40	5	20	0.001999	0.16334	0	0	10	sieve	candidate_snvs	none_univ-fels_fixed_2	76	20	0.263157894736842	0.144166582652298	0.9999055776803059	0.0443054572706504	833	19167
40	5	20	0.001999	0.16334	0	0	11	sieve	candidate_snvs	none_univ-fels_fixed_2	76	16	0.21052631578947398	0.12473053703533302	0.999909623752109	0.0371508543169421	715	19285
40	5	20	0.001999	0.16334	0	0	12	sieve	candidate_snvs	none_univ-fels_fixed_2	76	14	0.18421052631578896	0.13199843520517998	0.999891057933445	0.0416909944670373	756	19244
40	5	20	0.001999	0.16334	0	0	13	sieve	candidate_snvs	none_univ-fels_fixed_2	76	10	0.131578947368421	0.11469265164334698	0.9998974628716941	0.0300362334991797	662	19338
40	5	20	0.001999	0.16334	0	0	14	sieve	candidate_snvs	none_univ-fels_fixed_2	76	12	0.157894736842105	0.0994772124109251	0.999894527790247	0.0292292390464316	568	19432
40	5	20	0.001999	0.16334	0	0	15	sieve	candidate_snvs	none_univ-fels_fixed_2	76	8	0.10526315789473699	0.0901386052053892	0.999886106081359	0.0223524464162637	509	19491
40	5	20	0.001999	0.16334	0	0	16	sieve	candidate_snvs	none_univ-fels_fixed_2	76	14	0.18421052631578896	0.12711989163274198	0.999888591514712	0.0324416495134533	715	19285
40	5	20	0.001999	0.16334	0	0	17	sieve	candidate_snvs	none_univ-fels_fixed_2	76	28	0.368421052631579	0.10134089299196199	0.9998908326457522	0.0289857017531836	578	19422
40	5	20	0.001999	0.16334	0	0	18	sieve	candidate_snvs	none_univ-fels_fixed_2	76	6	0.0789473684210526	0.0823460413199193	0.999864869712763	0.0220922738919737	481	19519
40	5	20	0.001999	0.16334	0	0	19	sieve	candidate_snvs	none_univ-fels_fixed_2	76	24	0.315789473684211	0.0945321956113203	0.9998975018525841	0.0373250156399856	542	19458
40	5	20	0.001999	0.16334	0	0	20	sieve	candidate_snvs	none_univ-fels_fixed_2	76	10	0.131578947368421	0.132701154379806	0.9999023117692579	0.0368954766522564	770	19230
