cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	deletion_rate	insertion_rate	dataset	tool	snv_type	tool_setup	max_clades	RF_distance	normalized_RF_distance	weighted_RF_distance	normalized_weighted_RF_distance	rooted_branch_score_difference	num_candidate_mutated_sites	num_background_sites
40	20	2	0.001999	0.16334	0	0	1	sieve	candidate_snvs	none_univ-fels_fixed_2	76	10	0.131578947368421	0.0210930195045587	0.9999894990637329	0.005486539619907371	495	79504
40	20	2	0.001999	0.16334	0	0	2	sieve	candidate_snvs	none_univ-fels_fixed_2	76	10	0.131578947368421	0.0161082507767248	0.999989801469392	0.00388216667526236	364	79635
40	20	2	0.001999	0.16334	0	0	3	sieve	candidate_snvs	none_univ-fels_fixed_2	76	14	0.18421052631578896	0.0158845686480638	0.999989154938125	0.00378574492308036	351	79649
40	20	2	0.001999	0.16334	0	0	4	sieve	candidate_snvs	none_univ-fels_fixed_2	76	6	0.0789473684210526	0.0206955107637537	0.999988737309638	0.0052194964069734295	486	79514
40	20	2	0.001999	0.16334	0	0	5	sieve	candidate_snvs	none_univ-fels_fixed_2	76	8	0.10526315789473699	0.0159092278549527	0.9999894860668309	0.003958379073442779	359	79641
40	20	2	0.001999	0.16334	0	0	6	sieve	candidate_snvs	none_univ-fels_fixed_2	76	8	0.10526315789473699	0.0150438595467868	0.9999894217339159	0.0038786099115152295	341	79659
40	20	2	0.001999	0.16334	0	0	7	sieve	candidate_snvs	none_univ-fels_fixed_2	76	10	0.131578947368421	0.0228518189026879	0.999990919973889	0.00603499809963431	549	79451
40	20	2	0.001999	0.16334	0	0	8	sieve	candidate_snvs	none_univ-fels_fixed_2	76	10	0.131578947368421	0.016285544273061	0.9999881736635301	0.00370663427063009	370	79630
40	20	2	0.001999	0.16334	0	0	9	sieve	candidate_snvs	none_univ-fels_fixed_2	76	12	0.157894736842105	0.0261788271408788	0.9999912806914178	0.00677474349582002	617	79383
40	20	2	0.001999	0.16334	0	0	10	sieve	candidate_snvs	none_univ-fels_fixed_2	76	14	0.18421052631578896	0.0185229056354887	0.9999894728664429	0.00510928283564838	433	79567
40	20	2	0.001999	0.16334	0	0	11	sieve	candidate_snvs	none_univ-fels_fixed_2	76	14	0.18421052631578896	0.0199716387580942	0.999990367921731	0.00515859664002112	457	79543
40	20	2	0.001999	0.16334	0	0	12	sieve	candidate_snvs	none_univ-fels_fixed_2	76	14	0.18421052631578896	0.0206770276041617	0.9999891643045451	0.00555098662382089	484	79516
40	20	2	0.001999	0.16334	0	0	13	sieve	candidate_snvs	none_univ-fels_fixed_2	76	14	0.18421052631578896	0.0156312996135335	0.9999888791578839	0.00395202178877436	351	79649
40	20	2	0.001999	0.16334	0	0	14	sieve	candidate_snvs	none_univ-fels_fixed_2	76	6	0.0789473684210526	0.0193760967009426	0.999988219944315	0.00471499599121093	464	79536
40	20	2	0.001999	0.16334	0	0	15	sieve	candidate_snvs	none_univ-fels_fixed_2	76	6	0.0789473684210526	0.0160378480890972	0.9999882417622399	0.0040751113625302	366	79634
40	20	2	0.001999	0.16334	0	0	16	sieve	candidate_snvs	none_univ-fels_fixed_2	76	10	0.131578947368421	0.0219949853046801	0.999989309871478	0.00655705935230881	505	79495
40	20	2	0.001999	0.16334	0	0	17	sieve	candidate_snvs	none_univ-fels_fixed_2	76	12	0.157894736842105	0.0168977534648067	0.999990873953481	0.00402532794634174	388	79612
40	20	2	0.001999	0.16334	0	0	18	sieve	candidate_snvs	none_univ-fels_fixed_2	76	6	0.0789473684210526	0.0186449688060122	0.999990755662479	0.00441903205821615	429	79571
40	20	2	0.001999	0.16334	0	0	19	sieve	candidate_snvs	none_univ-fels_fixed_2	76	8	0.10526315789473699	0.0237319417910913	0.9999895027531449	0.0057117258474331	563	79437
40	20	2	0.001999	0.16334	0	0	20	sieve	candidate_snvs	none_univ-fels_fixed_2	76	14	0.18421052631578896	0.0215268635585853	0.999990882396981	0.00585054054968359	512	79488
