cell_num	coverage_mean	coverage_variance	dataset	tool	snv_type	tool_setup	eff_seq_err_rate	ado_rate	wild_overdispersion	alternative_overdispersion	zygosity_rate	estimates_type	deletion_rate	insertion_rate	allelic_seq_cov	allelic_seq_cov_raw_var	gamma_shape	population_size	loh_rate
40	20	2	0001	sciphi	candidate_snvs	NA	0.004216957711811821	0.16098199999999996	9.6567722	2.30372	0.00902751	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0002	sciphi	candidate_snvs	NA	0.003373493650291744	0.15478800000000004	11.840544	2.32733	0.00479327	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0003	sciphi	candidate_snvs	NA	0.0037629809217051297	0.147609	12.3892204	2.27163	0.00487773	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0004	sciphi	candidate_snvs	NA	0.0030459518401334553	0.18319300000000005	12.0984513	2.26766	0.00762371	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0005	sciphi	candidate_snvs	NA	0.003277505909840038	0.16604699999999994	12.9881688	2.3698900000000003	0.0054852	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0006	sciphi	candidate_snvs	NA	0.003338686549211602	0.15776400000000002	11.7965851	2.16147	0.00472457	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0007	sciphi	candidate_snvs	NA	0.0034623191977246445	0.164381	13.6351091	2.41629	0.0012289999999999998	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0008	sciphi	candidate_snvs	NA	0.003940955845458559	0.160149	11.448618499999998	2.30748	0.00170485	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0009	sciphi	candidate_snvs	NA	0.003741305295058822	0.16932000000000005	12.9939142	2.4946	0.00574592	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0010	sciphi	candidate_snvs	NA	0.003187278050067093	0.14643499999999998	12.7088065	2.2050400000000003	0.00283552	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0011	sciphi	candidate_snvs	NA	0.004131853551714759	0.13888299999999998	9.7582597	2.32306	0.00677551	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0012	sciphi	candidate_snvs	NA	0.0041791787353271685	0.17154400000000006	8.795508	2.38594	0.00884972	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0013	sciphi	candidate_snvs	NA	0.003291449368444148	0.16713999999999996	16.818457100000003	2.33256	0.00525148	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0014	sciphi	candidate_snvs	NA	0.003444050478634996	0.15120999999999996	13.9411139	2.30222	0.00557769	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0015	sciphi	candidate_snvs	NA	0.003367442675508653	0.14475099999999996	8.9366035	2.21216	0.00355164	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0016	sciphi	candidate_snvs	NA	0.002772886469158564	0.158679	11.225126	2.31501	0.00328483	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0017	sciphi	candidate_snvs	NA	0.0028840099072996433	0.16761099999999995	22.4114348	2.27205	0.00238189	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0018	sciphi	candidate_snvs	NA	0.0032877596743447557	0.140621	15.3086311	2.31573	0.00793176	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0019	sciphi	candidate_snvs	NA	0.0029271052393472947	0.14148799999999995	18.1022873	2.30717	0.00111833	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0020	sciphi	candidate_snvs	NA	0.0034760077481814982	0.17200899999999994	13.5207984	2.4067100000000003	0.00277705	NA	NA	NA	NA	NA	NA	NA	NA
40	20	2	0001	sieve	candidate_snvs	none_univ	0.002392128561397192	0.16408482847128394	51.33128445438074	2.566119973536352	NA	median	NA	NA	21.713496973334323	3.3909876476241374	15.842092179229965	0.5780379631460733	NA
40	20	2	0002	sieve	candidate_snvs	none_univ	0.002316157688734305	0.16438661670257593	51.34934215783355	2.5552660201122466	NA	median	NA	NA	21.975776384496946	3.8139434081236376	15.13592563778918	0.4693596299722314	NA
40	20	2	0003	sieve	candidate_snvs	none_univ	0.0023517973186120045	0.16281125879523273	51.337356783175785	2.5449274217176594	NA	median	NA	NA	21.64402247387713	3.503419797801109	14.94509388073107	0.4966880800479231	NA
40	20	2	0004	sieve	candidate_snvs	none_univ	0.002345366980484204	0.1623933942824208	51.33940649127226	2.5291413374497598	NA	median	NA	NA	22.27197063118039	3.7268316958556142	16.895370986179604	0.484975870568132	NA
40	20	2	0005	sieve	candidate_snvs	none_univ	0.002355411460822265	0.1642351945547484	51.338775854569384	2.5475779114484305	NA	median	NA	NA	22.087716819543143	3.4705754280425234	15.024512112142869	0.5839111527636617	NA
40	20	2	0006	sieve	candidate_snvs	none_univ	0.002357605045603015	0.16037342032519605	51.3526955313389	2.496339063611756	NA	median	NA	NA	21.456545978846236	3.577035805941444	16.832063553042058	0.5148590767808321	NA
