cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	deletion_rate	insertion_rate	dataset	tool	snv_type	tool_setup	max_clades	RF_distance	normalized_RF_distance	weighted_RF_distance	normalized_weighted_RF_distance	rooted_branch_score_difference	num_candidate_mutated_sites	num_background_sites
100	20	10	0.001999	0.16334	0	0	1	sieve	candidate_snvs	none_univ-fels_fixed_2	196	20	0.10204081632653099	0.7561211083907959	0.9997150071951321	0.156139769084845	1143	5357
100	20	10	0.001999	0.16334	0	0	2	sieve	candidate_snvs	none_univ-fels_fixed_2	196	26	0.13265306122449003	0.643875203122555	0.99969797023497	0.11557230306357902	935	5565
100	20	10	0.001999	0.16334	0	0	3	sieve	candidate_snvs	none_univ-fels_fixed_2	196	34	0.17346938775510198	0.804213552045261	0.999711656838879	0.144650187987352	1128	5372
100	20	10	0.001999	0.16334	0	0	4	sieve	candidate_snvs	none_univ-fels_fixed_2	196	18	0.0918367346938776	0.87127569956548	0.99972098709365	0.160045137462664	1201	5299
100	20	10	0.001999	0.16334	0	0	5	sieve	candidate_snvs	none_univ-fels_fixed_2	196	40	0.204081632653061	0.6300182992410961	0.999717072564505	0.125431784916718	926	5574
100	20	10	0.001999	0.16334	0	0	6	sieve	candidate_snvs	none_univ-fels_fixed_2	196	26	0.13265306122449003	0.8841173665010379	0.9997162325664241	0.153294341114242	1208	5292
100	20	10	0.001999	0.16334	0	0	7	sieve	candidate_snvs	none_univ-fels_fixed_2	196	24	0.12244897959183698	0.7731435614100369	0.9997113118018871	0.13199006461798501	1098	5402
100	20	10	0.001999	0.16334	0	0	8	sieve	candidate_snvs	none_univ-fels_fixed_2	196	30	0.153061224489796	1.0170661363492701	0.99973357491954	0.193385980281453	1409	5091
100	20	10	0.001999	0.16334	0	0	9	sieve	candidate_snvs	none_univ-fels_fixed_2	196	28	0.14285714285714302	0.792962724116173	0.9997133538596908	0.154039079638327	1171	5329
100	20	10	0.001999	0.16334	0	0	10	sieve	candidate_snvs	none_univ-fels_fixed_2	196	32	0.163265306122449	0.826028913609838	0.999692588310067	0.183136049412091	1190	5310
100	20	10	0.001999	0.16334	0	0	11	sieve	candidate_snvs	none_univ-fels_fixed_2	196	32	0.163265306122449	0.7327035039010559	0.999736137768703	0.125334062040732	1060	5440
100	20	10	0.001999	0.16334	0	0	12	sieve	candidate_snvs	none_univ-fels_fixed_2	196	32	0.163265306122449	0.689966432027601	0.9997169597516321	0.119026372161296	1027	5473
100	20	10	0.001999	0.16334	0	0	13	sieve	candidate_snvs	none_univ-fels_fixed_2	196	24	0.12244897959183698	0.7933161430770458	0.9997252168644241	0.12511196372786698	1099	5401
100	20	10	0.001999	0.16334	0	0	14	sieve	candidate_snvs	none_univ-fels_fixed_2	196	30	0.153061224489796	0.7901961390514269	0.999737057880098	0.128576361451649	1115	5385
100	20	10	0.001999	0.16334	0	0	15	sieve	candidate_snvs	none_univ-fels_fixed_2	196	30	0.153061224489796	0.9384121799163321	0.9997457747150479	0.18920247208280802	1369	5131
100	20	10	0.001999	0.16334	0	0	16	sieve	candidate_snvs	none_univ-fels_fixed_2	196	26	0.13265306122449003	0.866143778680891	0.999725807357741	0.15500481372557198	1227	5273
100	20	10	0.001999	0.16334	0	0	17	sieve	candidate_snvs	none_univ-fels_fixed_2	196	46	0.23469387755101997	0.830243836694995	0.9997290835308771	0.14171736926668502	1168	5332
100	20	10	0.001999	0.16334	0	0	18	sieve	candidate_snvs	none_univ-fels_fixed_2	196	34	0.17346938775510198	0.897208876757407	0.999726647638707	0.143370065912885	1250	5250
100	20	10	0.001999	0.16334	0	0	19	sieve	candidate_snvs	none_univ-fels_fixed_2	196	38	0.19387755102040802	0.9636741749995841	0.999742952276663	0.18640903427245004	1335	5165
100	20	10	0.001999	0.16334	0	0	20	sieve	candidate_snvs	none_univ-fels_fixed_2	196	38	0.19387755102040802	0.7975260848633879	0.999724126194082	0.13239301507471699	1142	5358
