cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	deletion_rate	insertion_rate	dataset	tool	snv_type	tool_setup	max_clades	RF_distance	normalized_RF_distance	weighted_RF_distance	normalized_weighted_RF_distance	rooted_branch_score_difference	num_candidate_mutated_sites	num_background_sites
40	20	10	0.001999	0.16334	0	0	1	sieve	candidate_snvs	none_univ-fels_fixed_2	76.0	10	0.131578947368421	0.63045528989087	0.9996839016329521	0.159737546174707	762	4238
40	20	10	0.001999	0.16334	0	0	2	sieve	candidate_snvs	none_univ-fels_fixed_2	76.0	6	0.0789473684210526	0.5737972125365811	0.999703297279768	0.13137360441947502	698	4302
40	20	10	0.001999	0.16334	0	0	3	sieve	candidate_snvs	none_univ-fels_fixed_2	76.0	8	0.10526315789473699	0.625741717400524	0.99965304994057	0.156503840937229	731	4269
40	20	10	0.001999	0.16334	0	0	4	sieve	candidate_snvs	none_univ-fels_fixed_2	76.0	4	0.0526315789473684	0.544475630414529	0.999693688301463	0.115082356673317	624	4376
40	20	10	0.001999	0.16334	0	0	5	sieve	candidate_snvs	none_univ-fels_fixed_2	NA	0	0.0	0.566475432433255	0.999701914905776	0.145260407366859	688	4312
40	20	10	0.001999	0.16334	0	0	6	sieve	candidate_snvs	none_univ-fels_fixed_2	76.0	6	0.0789473684210526	0.641207630231349	0.99971788997284	0.16646839216001	788	4212
40	20	10	0.001999	0.16334	0	0	7	sieve	candidate_snvs	none_univ-fels_fixed_2	76.0	2	0.0263157894736842	0.597177383560793	0.999694442528183	0.15791073692189	705	4295
40	20	10	0.001999	0.16334	0	0	8	sieve	candidate_snvs	none_univ-fels_fixed_2	NA	0	0.0	0.49698839174006204	0.999665596783577	0.104375537605289	559	4441
40	20	10	0.001999	0.16334	0	0	9	sieve	candidate_snvs	none_univ-fels_fixed_2	76.0	16	0.21052631578947398	0.572037401329605	0.999653866682134	0.15898810241220498	698	4302
40	20	10	0.001999	0.16334	0	0	10	sieve	candidate_snvs	none_univ-fels_fixed_2	76.0	4	0.0526315789473684	0.590621314911369	0.9996862321920459	0.131361425851276	678	4322
40	20	10	0.001999	0.16334	0	0	11	sieve	candidate_snvs	none_univ-fels_fixed_2	76.0	8	0.10526315789473699	0.46341385593670203	0.9996887918265129	0.116806834289262	553	4447
40	20	10	0.001999	0.16334	0	0	12	sieve	candidate_snvs	none_univ-fels_fixed_2	76.0	8	0.10526315789473699	0.5372329715379021	0.9996950954730229	0.144241393703999	655	4345
40	20	10	0.001999	0.16334	0	0	13	sieve	candidate_snvs	none_univ-fels_fixed_2	76.0	4	0.0526315789473684	0.47428882040401005	0.9996252376543521	0.12241961821491498	573	4427
40	20	10	0.001999	0.16334	0	0	14	sieve	candidate_snvs	none_univ-fels_fixed_2	76.0	4	0.0526315789473684	0.50808811682685	0.9996995244811959	0.155799151402762	629	4371
40	20	10	0.001999	0.16334	0	0	15	sieve	candidate_snvs	none_univ-fels_fixed_2	NA	0	0.0	0.514886581108971	0.9996520781961941	0.105610200151796	606	4394
40	20	10	0.001999	0.16334	0	0	16	sieve	candidate_snvs	none_univ-fels_fixed_2	76.0	6	0.0789473684210526	0.663280207679141	0.9997153582727091	0.14891378513266199	798	4202
40	20	10	0.001999	0.16334	0	0	17	sieve	candidate_snvs	none_univ-fels_fixed_2	76.0	10	0.131578947368421	0.576706275680265	0.999704442664644	0.14696737825187803	714	4286
40	20	10	0.001999	0.16334	0	0	18	sieve	candidate_snvs	none_univ-fels_fixed_2	76.0	10	0.131578947368421	0.562407632779534	0.9996836755059878	0.14002857759953602	685	4315
40	20	10	0.001999	0.16334	0	0	19	sieve	candidate_snvs	none_univ-fels_fixed_2	76.0	6	0.0789473684210526	0.6181412856329399	0.99969345070032	0.16507619814706198	768	4232
40	20	10	0.001999	0.16334	0	0	20	sieve	candidate_snvs	none_univ-fels_fixed_2	76.0	12	0.157894736842105	0.45091913983665294	0.999714911227808	0.116586331064623	550	4450
