cell_num	coverage_mean	coverage_variance	dataset	tool	snv_type	tool_setup	eff_seq_err_rate	ado_rate	wild_overdispersion	alternative_overdispersion	zygosity_rate	estimates_type	deletion_rate	insertion_rate	allelic_seq_cov	allelic_seq_cov_raw_var	gamma_shape	population_size	loh_rate
40	20	10	0001	sciphi	candidate_snvs	NA	0.003978080649804635	0.158126	10.2213614	2.27915	0.0090794	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0002	sciphi	candidate_snvs	NA	0.003373644574504205	0.17799900000000002	12.818244199999999	2.31651	0.0041638000000000005	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0003	sciphi	candidate_snvs	NA	0.003958321419095705	0.14868400000000004	10.2223634	2.2307799999999998	0.00282867	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0004	sciphi	candidate_snvs	NA	0.0035454858477435	0.13203499999999999	9.3559815	2.15325	0.0124819	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0005	sciphi	candidate_snvs	NA	0.0037835208747883406	0.160427	10.838608099999998	2.4157200000000003	0.00773043	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0006	sciphi	candidate_snvs	NA	0.0035851762343963494	0.16212099999999996	12.7690794	2.3570200000000003	0.003920300000000001	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0007	sciphi	candidate_snvs	NA	0.003581754167700521	0.16507899999999998	12.8374807	2.44204	0.00407695	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0008	sciphi	candidate_snvs	NA	0.003445622573399316	0.15120999999999996	13.821624100000001	2.3113900000000003	0.0091035	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0009	sciphi	candidate_snvs	NA	0.0042589077714419174	0.15001799999999998	8.9080586	2.29813	0.00652843	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0010	sciphi	candidate_snvs	NA	0.004438193408863633	0.14949400000000002	7.805000099999999	2.35201	0.0127235	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0011	sciphi	candidate_snvs	NA	0.0031236173023075128	0.18264	17.297029300000002	2.23665	0.00160827	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0012	sciphi	candidate_snvs	NA	0.0033617440442932013	0.16852900000000004	13.873840300000001	2.45226	0.00377021	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0013	sciphi	candidate_snvs	NA	0.004781066099709493	0.14097700000000002	7.248425200000001	2.26188	0.00585402	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0014	sciphi	candidate_snvs	NA	0.003304335692945393	0.14716799999999994	15.642387699999999	2.32515	0.00876474	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0015	sciphi	candidate_snvs	NA	0.003177331594944794	0.16731300000000005	13.9877437	2.22344	0.0035766999999999995	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0016	sciphi	candidate_snvs	NA	0.0031640997592376017	0.169798	16.307197600000002	2.3977500000000003	0.00431482	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0017	sciphi	candidate_snvs	NA	0.0031318238542542157	0.17422499999999996	15.9128362	2.3713300000000004	0.0008633089999999999	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0018	sciphi	candidate_snvs	NA	0.0032843214954875466	0.15946700000000005	13.458000400000001	2.2500600000000004	0.0044728	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0019	sciphi	candidate_snvs	NA	0.0034920697333414435	0.16571599999999995	13.0010004	2.3325	0.00346657	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0020	sciphi	candidate_snvs	NA	0.0027685309641583165	0.193182	23.308029	2.3049600000000003	0.00376558	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0001	sieve	candidate_snvs	none_univ	0.0023605656657622338	0.1620874015923721	51.326637365218176	2.505458708725723	NA	mode_gaussian	NA	NA	21.85368667384523	13.00364176544884	15.332304711006767	0.5517125684135934	NA
40	20	10	0002	sieve	candidate_snvs	none_univ	0.002348339239347499	0.15929615465711047	51.34599715765323	2.5111190257688523	NA	median	NA	NA	20.92478253395952	12.152401418148806	15.727995300354396	0.6056757642133165	NA
40	20	10	0003	sieve	candidate_snvs	none_univ	0.0023966075836547567	0.15431907611996948	51.32657730297263	2.4496297142543084	NA	median	NA	NA	23.56159024213841	15.478046486481139	15.65223749858946	0.6897536324487032	NA
40	20	10	0004	sieve	candidate_snvs	none_univ	0.0023727736090401177	0.15913890529012512	51.33448397192733	2.4581611823541265	NA	median	NA	NA	22.091655443200906	13.961095620475644	15.059974154603498	0.7799935056592768	NA
40	20	10	0005	sieve	candidate_snvs	none_univ	0.002395231585951833	0.15800053256165436	51.34374952000538	2.583217660996725	NA	median	NA	NA	21.212970012124032	12.083101708828773	15.232097409216573	0.6108423326712886	NA
