cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	deletion_rate	insertion_rate	dataset	tool	snv_type	tool_setup	max_clades	RF_distance	normalized_RF_distance	weighted_RF_distance	normalized_weighted_RF_distance	rooted_branch_score_difference	num_candidate_mutated_sites	num_background_sites
100	20	10	0.001999	0.16334	0	0	1	sieve	candidate_snvs	none_univ-fels_fixed_2	196	18	0.0918367346938776	0.1993576226325	0.9999233217546609	0.0413072849968265	1054	18946
100	20	10	0.001999	0.16334	0	0	2	sieve	candidate_snvs	none_univ-fels_fixed_2	196	42	0.214285714285714	0.273780530026864	0.999929702392087	0.0607752062351225	1450	18550
100	20	10	0.001999	0.16334	0	0	3	sieve	candidate_snvs	none_univ-fels_fixed_2	196	36	0.18367346938775503	0.2773468276752619	0.9999231070712	0.0492258817009715	1452	18548
100	20	10	0.001999	0.16334	0	0	4	sieve	candidate_snvs	none_univ-fels_fixed_2	196	18	0.0918367346938776	0.18498776957569	0.999915029442185	0.0338921063986164	954	19046
100	20	10	0.001999	0.16334	0	0	5	sieve	candidate_snvs	none_univ-fels_fixed_2	196	20	0.10204081632653099	0.22111635654447198	0.9999219875704309	0.0420521812636012	1154	18846
100	20	10	0.001999	0.16334	0	0	6	sieve	candidate_snvs	none_univ-fels_fixed_2	196	38	0.19387755102040802	0.214277267072945	0.9999281229407309	0.0372404037571134	1126	18874
100	20	10	0.001999	0.16334	0	0	7	sieve	candidate_snvs	none_univ-fels_fixed_2	196	30	0.153061224489796	0.27068441562627105	0.9999329129650619	0.0560393794825125	1460	18540
100	20	10	0.001999	0.16334	0	0	8	sieve	candidate_snvs	none_univ-fels_fixed_2	196	26	0.13265306122449003	0.21645285334389802	0.9999339785628721	0.0382476818073509	1148	18852
100	20	10	0.001999	0.16334	0	0	9	sieve	candidate_snvs	none_univ-fels_fixed_2	196	32	0.163265306122449	0.213346179287989	0.9999304052943639	0.0376790008667517	1138	18862
100	20	10	0.001999	0.16334	0	0	10	sieve	candidate_snvs	none_univ-fels_fixed_2	196	34	0.17346938775510198	0.24452879778575398	0.9999262766436049	0.0536964503414313	1286	18714
100	20	10	0.001999	0.16334	0	0	11	sieve	candidate_snvs	none_univ-fels_fixed_2	196	16	0.0816326530612245	0.20729010156111802	0.999922428390961	0.0354223992065944	1085	18915
100	20	10	0.001999	0.16334	0	0	12	sieve	candidate_snvs	none_univ-fels_fixed_2	196	30	0.153061224489796	0.24077597916364896	0.9999279442027159	0.0437293758923312	1266	18734
100	20	10	0.001999	0.16334	0	0	13	sieve	candidate_snvs	none_univ-fels_fixed_2	196	34	0.17346938775510198	0.230941630553023	0.9999251842134391	0.0502275988855874	1243	18757
100	20	10	0.001999	0.16334	0	0	14	sieve	candidate_snvs	none_univ-fels_fixed_2	196	32	0.163265306122449	0.250111823683858	0.999924626125371	0.0451050675526638	1322	18678
100	20	10	0.001999	0.16334	0	0	15	sieve	candidate_snvs	none_univ-fels_fixed_2	196	22	0.11224489795918402	0.183384564669763	0.9999251483002151	0.0288373883222788	949	19051
100	20	10	0.001999	0.16334	0	0	16	sieve	candidate_snvs	none_univ-fels_fixed_2	196	38	0.19387755102040802	0.301537648776139	0.9999318422925441	0.0609156611947716	1630	18370
100	20	10	0.001999	0.16334	0	0	17	sieve	candidate_snvs	none_univ-fels_fixed_2	196	28	0.14285714285714302	0.218113210984445	0.999927643093291	0.0384273159686887	1158	18842
100	20	10	0.001999	0.16334	0	0	18	sieve	candidate_snvs	none_univ-fels_fixed_2	196	36	0.18367346938775503	0.24429041486687697	0.9999222507697361	0.048258281896035995	1296	18704
100	20	10	0.001999	0.16334	0	0	19	sieve	candidate_snvs	none_univ-fels_fixed_2	196	32	0.163265306122449	0.25412278559468104	0.999928822535093	0.0667476486664552	1378	18622
100	20	10	0.001999	0.16334	0	0	20	sieve	candidate_snvs	none_univ-fels_fixed_2	196	30	0.153061224489796	0.20582018736673002	0.9999276995689291	0.0361804052220881	1095	18905
