cell_num	coverage_mean	coverage_variance	dataset	tool	snv_type	tool_setup	eff_seq_err_rate	ado_rate	wild_overdispersion	alternative_overdispersion	zygosity_rate	estimates_type	deletion_rate	insertion_rate	allelic_seq_cov	allelic_seq_cov_raw_var	gamma_shape	population_size	loh_rate
40	20	10	0001	sciphi	candidate_snvs	NA	0.002378825737441734	0.13814000000000004	40.7408153	2.27977	0.0017092	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0002	sciphi	candidate_snvs	NA	0.002311113709796821	0.14091699999999996	45.698314	2.30879	0.0024679000000000003	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0003	sciphi	candidate_snvs	NA	0.0022587617027907173	0.131401	45.341215000000005	2.3167600000000004	0.000862667	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0004	sciphi	candidate_snvs	NA	0.0022989161051615034	0.135432	45.675003	2.34544	0.00116127	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0005	sciphi	candidate_snvs	NA	0.002369481444811827	0.15185499999999996	40.6100247	2.39288	0.00389575	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0006	sciphi	candidate_snvs	NA	0.0023303042729683463	0.130166	43.557402	2.3321099999999997	0.00203893	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0007	sciphi	candidate_snvs	NA	0.002426711350810909	0.14573800000000006	38.5782182	2.2937700000000003	0.0077597	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0008	sciphi	candidate_snvs	NA	0.0023761521078886523	0.14949900000000005	42.162284	2.29298	0.00133053	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0009	sciphi	candidate_snvs	NA	0.0023393369153608835	0.13999700000000004	45.294459	2.2936	0.00797677	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0010	sciphi	candidate_snvs	NA	0.0022381933232195925	0.15934899999999996	50.603761	2.32479	0.00146087	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0011	sciphi	candidate_snvs	NA	0.0022464566343573227	0.13530799999999998	52.228028	2.27182	0.00456556	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0012	sciphi	candidate_snvs	NA	0.002518307390192111	0.13631000000000004	34.9223452	2.31302	0.00103141	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0013	sciphi	candidate_snvs	NA	0.002355001260534841	0.14545399999999994	42.771527	2.31259	0.00211708	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0014	sciphi	candidate_snvs	NA	0.0024251290303315604	0.14019499999999996	37.6932109	2.2238	0.00360238	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0015	sciphi	candidate_snvs	NA	0.0024091373828906506	0.15146600000000002	38.6304661	2.26842	0.00123511	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0016	sciphi	candidate_snvs	NA	0.002381260957702216	0.141961	40.6003801	2.25831	0.00412675	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0017	sciphi	candidate_snvs	NA	0.002326461489597528	0.15277200000000002	43.946139	2.28897	0.00143984	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0018	sciphi	candidate_snvs	NA	0.002421762050887238	0.14131499999999994	37.3478476	2.3194	0.00531956	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0019	sciphi	candidate_snvs	NA	0.002252718393717776	0.15149100000000004	49.505522	2.4147800000000004	0.000663591	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0020	sciphi	candidate_snvs	NA	0.0022625466391150624	0.135652	50.006041	2.28951	0.00267333	NA	NA	NA	NA	NA	NA	NA	NA
40	20	10	0001	sieve	candidate_snvs	none_univ	0.0023168656187983034	0.16168949020607196	51.38922521317026	2.5239994722605537	NA	median	NA	NA	21.989793142689365	13.808980108698206	18.528183466438797	0.38316712040718537	NA
40	20	10	0002	sieve	candidate_snvs	none_univ	0.002301670367156635	0.15800558225501374	51.52510871776286	2.5121083737693763	NA	median	NA	NA	22.390391270033735	14.199713514448993	16.464165029652353	0.3615447971965495	NA
40	20	10	0003	sieve	candidate_snvs	none_univ	0.002278979832395284	0.16049000773875666	51.50687197784428	2.531683859227569	NA	median	NA	NA	22.01041088890288	13.88772266181606	17.394763515991126	0.5146851399378823	NA
40	20	10	0004	sieve	candidate_snvs	none_univ	0.002292342180102811	0.15738389902880015	51.826060479890536	2.5543190264374314	NA	median	NA	NA	22.072790088244247	13.46490513653253	18.073447206768048	0.3682934649626796	NA
40	20	10	0005	sieve	candidate_snvs	none_univ	0.0022980238265302502	0.16082950508365676	51.372791120101716	2.532653073954697	NA	median	NA	NA	22.34861918721949	13.899603977351351	17.59404301792618	0.34116392932376405	NA
40	20	10	0006	sieve	candidate_snvs	none_univ	0.002295770558964088	0.15957458569634528	51.421457076100744	2.5219006073857204	NA	mode_gaussian	NA	NA	22.17635183450407	13.691688582342284	17.566773199198973	0.4853563587221662	NA
40	20	10	0007	sieve	candidate_snvs	none_univ	0.0023091287772795013	0.16317281490609334	51.34680980456685	2.5065671739244717	NA	mode_gaussian	NA	NA	22.633642205281035	14.0907614305851	16.759251691722813	0.41847051353131104	NA
